timestamp,road,hour,velocity_kmh,density_veh_km,flow_veh_h,wait_time_sec,stops_count
2024-01-04 22:50:00,Av. México,22,46.92,18.09,300.0,125.31,3
2024-01-04 23:00:00,Av. México,23,58.64,53.93,316.27,97.7,4
2024-01-04 23:10:00,Av. México,23,37.91,23.35,300.0,147.82,8
2024-01-04 23:20:00,Av. México,23,55.82,66.33,370.24,73.25,1
2024-01-04 23:30:00,Av. México,23,59.07,60.64,358.18,68.47,4
2024-01-04 23:40:00,Av. México,23,45.6,43.0,300.0,138.56,3
2024-01-04 23:50:00,Av. México,23,37.76,29.19,300.0,152.86,7
2024-01-04 00:00:00,Av. Vallarta,0,60.27,39.75,300.0,80.4,1
2024-01-04 00:10:00,Av. Vallarta,0,37.13,73.61,300.0,152.65,7
2024-01-04 00:20:00,Av. Vallarta,0,63.65,36.95,300.0,73.18,1
2024-01-04 00:30:00,Av. Vallarta,0,48.5,25.49,300.0,115.08,1
2024-01-04 00:40:00,Av. Vallarta,0,40.32,31.52,300.0,150.81,5
2024-01-04 00:50:00,Av. Vallarta,0,55.12,41.99,300.0,87.81,5
2024-01-04 01:00:00,Av. Vallarta,1,48.5,30.87,300.0,106.38,5
2024-01-04 01:10:00,Av. Vallarta,1,49.58,29.09,300.0,101.85,6
2024-01-04 01:20:00,Av. Vallarta,1,53.3,54.73,300.0,105.23,2
2024-01-04 01:30:00,Av. Vallarta,1,60.71,43.89,300.0,72.54,4
2024-01-04 01:40:00,Av. Vallarta,1,39.55,25.05,300.0,156.79,6
2024-01-04 01:50:00,Av. Vallarta,1,63.44,32.29,300.0,72.11,2
2024-01-04 02:00:00,Av. Vallarta,2,51.0,49.17,300.0,121.17,4
2024-01-04 02:10:00,Av. Vallarta,2,50.29,14.39,300.0,122.75,7
2024-01-04 02:20:00,Av. Vallarta,2,41.49,21.67,300.0,147.16,5
2024-01-04 02:30:00,Av. Vallarta,2,48.17,57.86,300.0,116.53,5
2024-01-04 02:40:00,Av. Vallarta,2,53.43,67.28,359.45,94.8,1
2024-01-04 02:50:00,Av. Vallarta,2,58.05,62.73,364.14,89.96,2
2024-01-04 03:00:00,Av. Vallarta,3,45.03,54.09,300.0,122.62,2
2024-01-04 03:10:00,Av. Vallarta,3,40.45,50.55,300.0,158.26,6
2024-01-04 03:20:00,Av. Vallarta,3,43.46,34.44,300.0,142.35,6
2024-01-04 03:30:00,Av. Vallarta,3,64.46,47.12,303.72,58.8,2
2024-01-04 03:40:00,Av. Vallarta,3,30.28,57.65,300.0,168.45,8
2024-01-04 03:50:00,Av. Vallarta,3,52.5,45.69,300.0,97.78,2
2024-01-04 04:00:00,Av. Vallarta,4,41.42,35.86,300.0,158.34,8
2024-01-04 04:10:00,Av. Vallarta,4,46.06,25.89,300.0,113.41,5
2024-01-04 04:20:00,Av. Vallarta,4,56.69,33.69,300.0,86.7,1
2024-01-04 04:30:00,Av. Vallarta,4,44.89,45.86,300.0,142.43,9
2024-01-04 04:40:00,Av. Vallarta,4,57.35,26.37,300.0,85.25,5
2024-01-04 04:50:00,Av. Vallarta,4,74.77,59.01,441.21,15.75,1
2024-01-04 05:00:00,Av. Vallarta,5,50.66,51.77,300.0,104.11,1
2024-01-04 05:10:00,Av. Vallarta,5,50.19,37.35,300.0,119.75,6
2024-01-04 05:20:00,Av. Vallarta,5,40.81,25.29,300.0,135.92,2
2024-01-04 05:30:00,Av. Vallarta,5,56.68,52.35,300.0,87.64,6
2024-01-04 05:40:00,Av. Vallarta,5,27.83,52.77,300.0,206.62,4
2024-01-04 05:50:00,Av. Vallarta,5,23.28,47.39,300.0,209.65,4
2024-01-04 06:00:00,Av. Vallarta,6,49.13,30.58,300.0,119.37,4
2024-01-04 06:10:00,Av. Vallarta,6,62.93,39.21,300.0,75.53,3
2024-01-04 06:20:00,Av. Vallarta,6,43.24,50.69,300.0,139.37,3
2024-01-04 06:30:00,Av. Vallarta,6,43.14,16.53,300.0,145.88,3
2024-01-04 06:40:00,Av. Vallarta,6,66.89,31.22,300.0,38.19,0
2024-01-04 06:50:00,Av. Vallarta,6,55.08,29.2,300.0,87.87,5
2024-01-04 07:00:00,Av. Vallarta,7,40.77,30.44,300.0,142.21,7
2024-01-04 07:10:00,Av. Vallarta,7,69.67,11.2,300.0,56.12,1
2024-01-04 07:20:00,Av. Vallarta,7,57.92,33.17,300.0,90.12,2
2024-01-04 07:30:00,Av. Vallarta,7,80.0,46.93,375.46,4.56,0
2024-01-04 07:40:00,Av. Vallarta,7,66.54,40.11,300.0,44.36,2
2024-01-04 07:50:00,Av. Vallarta,7,64.69,49.96,323.16,48.71,0
2024-01-04 08:00:00,Av. Vallarta,8,65.71,23.82,300.0,58.38,2
2024-01-04 08:10:00,Av. Vallarta,8,80.0,14.51,300.0,0.0,0
2024-01-04 08:20:00,Av. Vallarta,8,54.56,36.58,300.0,95.75,7
2024-01-04 08:30:00,Av. Vallarta,8,62.83,17.57,300.0,57.61,2
2024-01-04 08:40:00,Av. Vallarta,8,77.76,26.82,300.0,37.75,3
2024-01-04 08:50:00,Av. Vallarta,8,80.0,26.61,300.0,0.0,0
2024-01-04 09:00:00,Av. Vallarta,9,55.33,39.91,300.0,93.21,3
2024-01-04 09:10:00,Av. Vallarta,9,49.73,43.73,300.0,110.85,6
2024-01-04 09:20:00,Av. Vallarta,9,38.45,5.0,300.0,166.1,7
2024-01-04 09:30:00,Av. Vallarta,9,49.96,48.49,300.0,122.31,5
2024-01-04 09:40:00,Av. Vallarta,9,37.98,19.95,300.0,162.03,2
2024-01-04 09:50:00,Av. Vallarta,9,45.94,53.86,300.0,142.77,5
2024-01-04 10:00:00,Av. Vallarta,10,33.45,38.7,300.0,179.82,9
2024-01-04 10:10:00,Av. Vallarta,10,42.56,63.55,300.0,123.89,3
2024-01-04 10:20:00,Av. Vallarta,10,47.51,25.28,300.0,116.41,4
2024-01-04 10:30:00,Av. Vallarta,10,25.35,42.62,300.0,217.57,14
2024-01-04 10:40:00,Av. Vallarta,10,65.04,5.0,300.0,57.29,1
2024-01-04 10:50:00,Av. Vallarta,10,59.17,26.13,300.0,78.5,2
2024-01-04 11:00:00,Av. Vallarta,11,48.52,60.88,300.0,113.59,2
2024-01-04 11:10:00,Av. Vallarta,11,59.66,45.47,300.0,81.68,4
2024-01-04 11:20:00,Av. Vallarta,11,24.32,18.7,300.0,212.96,4
2024-01-04 11:30:00,Av. Vallarta,11,29.56,61.28,300.0,194.45,9
2024-01-04 11:40:00,Av. Vallarta,11,50.41,65.5,330.16,113.65,4
2024-01-04 11:50:00,Av. Vallarta,11,38.19,64.52,300.0,154.82,5
2024-01-04 12:00:00,Av. Vallarta,12,45.14,40.06,300.0,123.35,4
2024-01-04 12:10:00,Av. Vallarta,12,31.64,47.33,300.0,192.18,5
2024-01-04 12:20:00,Av. Vallarta,12,60.87,54.1,329.32,83.12,5
2024-01-04 12:30:00,Av. Vallarta,12,44.52,40.62,300.0,115.27,5
2024-01-04 12:40:00,Av. Vallarta,12,44.48,31.51,300.0,131.05,4
2024-01-04 12:50:00,Av. Vallarta,12,76.46,36.84,300.0,24.46,1
2024-01-04 13:00:00,Av. Vallarta,13,50.98,55.43,300.0,104.5,4
2024-01-04 13:10:00,Av. Vallarta,13,36.68,34.42,300.0,169.37,8
2024-01-04 13:20:00,Av. Vallarta,13,47.96,50.74,300.0,90.81,4
2024-01-04 13:30:00,Av. Vallarta,13,63.35,71.94,455.76,63.88,1
2024-01-04 13:40:00,Av. Vallarta,13,48.18,40.54,300.0,124.2,4
2024-01-04 13:50:00,Av. Vallarta,13,48.02,40.13,300.0,136.02,3
2024-01-04 14:00:00,Av. Vallarta,14,47.6,53.97,300.0,126.44,3
2024-01-04 14:10:00,Av. Vallarta,14,59.56,40.3,300.0,61.33,1
2024-01-04 14:20:00,Av. Vallarta,14,67.85,46.04,312.37,51.83,1
2024-01-04 14:30:00,Av. Vallarta,14,61.64,76.38,470.85,68.04,3
2024-01-04 14:40:00,Av. Vallarta,14,51.47,44.95,300.0,99.46,3
2024-01-04 14:50:00,Av. Vallarta,14,38.83,57.77,300.0,172.56,3
2024-01-04 15:00:00,Av. Vallarta,15,39.96,33.87,300.0,152.26,8
2024-01-04 15:10:00,Av. Vallarta,15,43.68,45.34,300.0,159.11,8
2024-01-04 15:20:00,Av. Vallarta,15,47.85,48.44,300.0,119.13,6
2024-01-04 15:30:00,Av. Vallarta,15,68.23,27.92,300.0,41.53,2
2024-01-04 15:40:00,Av. Vallarta,15,53.95,32.11,300.0,99.56,3
2024-01-04 15:50:00,Av. Vallarta,15,62.82,22.36,300.0,62.92,2
2024-01-04 16:00:00,Av. Vallarta,16,64.66,34.25,300.0,72.28,0
2024-01-04 16:10:00,Av. Vallarta,16,49.04,43.39,300.0,102.59,2
2024-01-04 16:20:00,Av. Vallarta,16,54.15,24.86,300.0,108.77,1
2024-01-04 16:30:00,Av. Vallarta,16,46.33,53.89,300.0,111.65,4
2024-01-04 16:40:00,Av. Vallarta,16,34.75,42.0,300.0,173.04,6
2024-01-04 16:50:00,Av. Vallarta,16,53.65,40.56,300.0,84.96,2
2024-01-04 17:00:00,Av. Vallarta,17,78.96,46.66,368.42,7.56,0
2024-01-04 17:10:00,Av. Vallarta,17,77.29,28.93,300.0,5.95,0
2024-01-04 17:20:00,Av. Vallarta,17,50.08,54.86,300.0,126.74,6
2024-01-04 17:30:00,Av. Vallarta,17,80.0,43.25,346.03,0.0,0
2024-01-04 17:40:00,Av. Vallarta,17,80.0,40.22,321.74,0.0,0
2024-01-04 17:50:00,Av. Vallarta,17,54.81,18.02,300.0,97.46,1
2024-01-04 18:00:00,Av. Vallarta,18,69.21,27.57,300.0,35.41,3
2024-01-04 18:10:00,Av. Vallarta,18,72.49,26.2,300.0,33.66,0
2024-01-04 18:20:00,Av. Vallarta,18,80.0,24.1,300.0,0.0,0
2024-01-04 18:30:00,Av. Vallarta,18,78.17,27.03,300.0,0.0,0
2024-01-04 18:40:00,Av. Vallarta,18,80.0,24.79,300.0,0.0,0
2024-01-04 18:50:00,Av. Vallarta,18,72.24,47.11,340.3,12.31,0
2024-01-04 19:00:00,Av. Vallarta,19,53.87,27.06,300.0,85.55,2
2024-01-04 19:10:00,Av. Vallarta,19,50.8,30.72,300.0,111.58,0
2024-01-04 19:20:00,Av. Vallarta,19,47.51,23.05,300.0,115.51,5
2024-01-04 19:30:00,Av. Vallarta,19,58.78,33.44,300.0,88.95,4
2024-01-04 19:40:00,Av. Vallarta,19,69.83,27.99,300.0,29.3,2
2024-01-04 19:50:00,Av. Vallarta,19,55.5,68.4,379.61,105.58,7
2024-01-04 20:00:00,Av. Vallarta,20,39.23,50.59,300.0,177.18,3
2024-01-04 20:10:00,Av. Vallarta,20,63.65,42.43,300.0,58.49,0
2024-01-04 20:20:00,Av. Vallarta,20,34.89,55.83,300.0,154.45,6
2024-01-04 20:30:00,Av. Vallarta,20,47.79,29.3,300.0,137.34,3
2024-01-04 20:40:00,Av. Vallarta,20,39.86,23.5,300.0,150.81,1
2024-01-04 20:50:00,Av. Vallarta,20,37.55,37.18,300.0,163.51,8
2024-01-04 21:00:00,Av. Vallarta,21,50.61,35.32,300.0,112.65,1
2024-01-04 21:10:00,Av. Vallarta,21,60.55,56.02,339.24,82.54,1
2024-01-04 21:20:00,Av. Vallarta,21,65.84,13.66,300.0,62.15,1
2024-01-04 21:30:00,Av. Vallarta,21,56.02,55.77,312.38,81.65,4
2024-01-04 21:40:00,Av. Vallarta,21,41.7,69.49,300.0,146.11,4
2024-01-04 21:50:00,Av. Vallarta,21,45.82,27.46,300.0,112.06,2
2024-01-04 22:00:00,Av. Vallarta,22,49.84,6.87,300.0,108.46,2
2024-01-04 22:10:00,Av. Vallarta,22,45.3,41.63,300.0,119.45,2
2024-01-04 22:20:00,Av. Vallarta,22,50.88,13.3,300.0,115.42,3
2024-01-04 22:30:00,Av. Vallarta,22,48.17,38.06,300.0,151.51,4
2024-01-04 22:40:00,Av. Vallarta,22,72.11,57.02,411.22,23.4,0
2024-01-04 22:50:00,Av. Vallarta,22,43.81,51.63,300.0,151.16,5
2024-01-04 23:00:00,Av. Vallarta,23,39.03,21.66,300.0,158.81,5
2024-01-04 23:10:00,Av. Vallarta,23,44.76,47.07,300.0,136.8,3
2024-01-04 23:20:00,Av. Vallarta,23,52.14,59.52,310.33,119.82,4
2024-01-04 23:30:00,Av. Vallarta,23,65.02,33.92,300.0,48.18,3
2024-01-04 23:40:00,Av. Vallarta,23,59.13,40.41,300.0,64.18,2
2024-01-04 23:50:00,Av. Vallarta,23,45.0,59.28,300.0,142.23,1
2024-01-04 00:00:00,Av. Gigantes,0,36.28,42.18,300.0,172.16,10
2024-01-04 00:10:00,Av. Gigantes,0,70.85,30.25,300.0,29.78,1
2024-01-04 00:20:00,Av. Gigantes,0,30.79,49.84,300.0,171.61,8
2024-01-04 00:30:00,Av. Gigantes,0,40.39,41.59,300.0,140.58,6
2024-01-04 00:40:00,Av. Gigantes,0,51.28,27.75,300.0,86.22,1
2024-01-04 00:50:00,Av. Gigantes,0,59.98,17.46,300.0,76.14,1
2024-01-04 01:00:00,Av. Gigantes,1,53.33,44.9,300.0,97.18,1
2024-01-04 01:10:00,Av. Gigantes,1,52.71,47.06,300.0,109.68,3
2024-01-04 01:20:00,Av. Gigantes,1,54.36,50.01,300.0,94.23,4
2024-01-04 01:30:00,Av. Gigantes,1,55.45,61.65,341.82,94.2,3
2024-01-04 01:40:00,Av. Gigantes,1,42.83,54.93,300.0,142.25,6
2024-01-04 01:50:00,Av. Gigantes,1,35.75,60.65,300.0,167.95,3
2024-01-04 02:00:00,Av. Gigantes,2,51.73,68.43,354.0,86.85,3
2024-01-04 02:10:00,Av. Gigantes,2,49.65,45.32,300.0,119.71,3
2024-01-04 02:20:00,Av. Gigantes,2,53.45,26.02,300.0,111.67,6
2024-01-04 02:30:00,Av. Gigantes,2,57.99,60.65,351.71,74.53,1
2024-01-04 02:40:00,Av. Gigantes,2,51.9,31.67,300.0,105.94,3
2024-01-04 02:50:00,Av. Gigantes,2,55.13,34.26,300.0,76.18,1
2024-01-04 03:00:00,Av. Gigantes,3,55.64,44.67,300.0,92.99,1
2024-01-04 03:10:00,Av. Gigantes,3,56.1,44.82,300.0,82.23,7
2024-01-04 03:20:00,Av. Gigantes,3,47.16,49.19,300.0,124.65,0
2024-01-04 03:30:00,Av. Gigantes,3,48.28,32.14,300.0,126.27,4
2024-01-04 03:40:00,Av. Gigantes,3,46.26,45.63,300.0,139.63,3
2024-01-04 03:50:00,Av. Gigantes,3,33.32,42.79,300.0,165.62,3
2024-01-04 04:00:00,Av. Gigantes,4,45.53,59.04,300.0,125.82,4
2024-01-04 04:10:00,Av. Gigantes,4,46.39,59.96,300.0,124.54,8
2024-01-04 04:20:00,Av. Gigantes,4,56.51,68.24,385.67,97.25,2
2024-01-04 04:30:00,Av. Gigantes,4,30.73,34.54,300.0,177.05,5
2024-01-04 04:40:00,Av. Gigantes,4,53.24,25.05,300.0,87.24,3
2024-01-04 04:50:00,Av. Gigantes,4,54.92,33.14,300.0,95.61,5
2024-01-04 05:00:00,Av. Gigantes,5,51.86,49.54,300.0,108.11,1
2024-01-04 05:10:00,Av. Gigantes,5,36.99,61.71,300.0,174.0,4
2024-01-04 05:20:00,Av. Gigantes,5,69.92,50.4,352.39,41.81,0
2024-01-04 05:30:00,Av. Gigantes,5,56.5,60.4,341.22,87.69,4
2024-01-04 05:40:00,Av. Gigantes,5,53.38,46.25,300.0,89.09,0
2024-01-04 05:50:00,Av. Gigantes,5,36.31,39.75,300.0,160.33,5
2024-01-04 06:00:00,Av. Gigantes,6,51.72,42.31,300.0,114.76,4
2024-01-04 06:10:00,Av. Gigantes,6,50.49,18.59,300.0,115.94,4
2024-01-04 06:20:00,Av. Gigantes,6,50.31,40.95,300.0,113.75,3
2024-01-04 06:30:00,Av. Gigantes,6,44.06,35.78,300.0,134.7,4
2024-01-04 06:40:00,Av. Gigantes,6,39.3,49.87,300.0,149.01,5
2024-01-04 06:50:00,Av. Gigantes,6,27.84,62.84,300.0,193.75,4
2024-01-04 07:00:00,Av. Gigantes,7,58.31,18.74,300.0,68.12,3
2024-01-04 07:10:00,Av. Gigantes,7,77.82,41.88,325.9,8.58,0
2024-01-04 07:20:00,Av. Gigantes,7,80.0,23.58,300.0,3.92,0
2024-01-04 07:30:00,Av. Gigantes,7,68.2,43.57,300.0,43.2,3
2024-01-04 07:40:00,Av. Gigantes,7,56.49,38.03,300.0,87.57,3
2024-01-04 07:50:00,Av. Gigantes,7,41.06,36.85,300.0,139.65,5
2024-01-04 08:00:00,Av. Gigantes,8,71.41,30.44,300.0,13.46,0
2024-01-04 08:10:00,Av. Gigantes,8,80.0,17.11,300.0,6.9,0
2024-01-04 08:20:00,Av. Gigantes,8,79.03,5.85,300.0,0.0,0
2024-01-04 08:30:00,Av. Gigantes,8,42.11,27.48,300.0,137.36,3
2024-01-04 08:40:00,Av. Gigantes,8,70.91,37.13,300.0,32.32,2
2024-01-04 08:50:00,Av. Gigantes,8,57.57,43.89,300.0,66.99,5
2024-01-04 09:00:00,Av. Gigantes,9,47.25,39.57,300.0,126.37,2
2024-01-04 09:10:00,Av. Gigantes,9,50.15,49.88,300.0,109.65,8
2024-01-04 09:20:00,Av. Gigantes,9,46.41,31.3,300.0,121.01,7
2024-01-04 09:30:00,Av. Gigantes,9,50.41,27.37,300.0,106.51,1
2024-01-04 09:40:00,Av. Gigantes,9,43.02,22.92,300.0,139.58,5
2024-01-04 09:50:00,Av. Gigantes,9,46.13,31.4,300.0,138.57,2
2024-01-04 10:00:00,Av. Gigantes,10,70.97,44.54,316.1,25.53,0
2024-01-04 10:10:00,Av. Gigantes,10,58.17,24.85,300.0,67.78,5
2024-01-04 10:20:00,Av. Gigantes,10,23.53,34.55,300.0,210.4,7
2024-01-04 10:30:00,Av. Gigantes,10,62.81,41.26,300.0,60.97,3
2024-01-04 10:40:00,Av. Gigantes,10,51.15,66.75,341.46,111.29,6
2024-01-04 10:50:00,Av. Gigantes,10,42.03,19.98,300.0,141.13,4
2024-01-04 11:00:00,Av. Gigantes,11,52.41,31.7,300.0,104.55,4
2024-01-04 11:10:00,Av. Gigantes,11,38.23,59.59,300.0,166.71,7
2024-01-04 11:20:00,Av. Gigantes,11,35.37,43.65,300.0,165.69,7
2024-01-04 11:30:00,Av. Gigantes,11,61.13,31.79,300.0,88.66,4
2024-01-04 11:40:00,Av. Gigantes,11,48.23,60.65,300.0,121.07,1
2024-01-04 11:50:00,Av. Gigantes,11,46.22,39.42,300.0,135.96,3
2024-01-04 12:00:00,Av. Gigantes,12,66.75,46.61,311.11,49.17,0
2024-01-04 12:10:00,Av. Gigantes,12,38.79,45.25,300.0,159.18,5
2024-01-04 12:20:00,Av. Gigantes,12,55.95,46.5,300.0,105.46,5
2024-01-04 12:30:00,Av. Gigantes,12,67.29,39.86,300.0,53.49,2
2024-01-04 12:40:00,Av. Gigantes,12,38.37,30.72,300.0,167.84,11
2024-01-04 12:50:00,Av. Gigantes,12,60.48,32.62,300.0,69.96,3
2024-01-04 13:00:00,Av. Gigantes,13,37.8,9.95,300.0,168.38,6
2024-01-04 13:10:00,Av. Gigantes,13,62.6,31.38,300.0,78.04,1
2024-01-04 13:20:00,Av. Gigantes,13,64.49,38.3,300.0,53.64,6
2024-01-04 13:30:00,Av. Gigantes,13,72.6,38.38,300.0,23.79,1
2024-01-04 13:40:00,Av. Gigantes,13,55.4,38.91,300.0,101.51,4
2024-01-04 13:50:00,Av. Gigantes,13,41.35,79.97,330.67,163.68,9
2024-01-04 14:00:00,Av. Gigantes,14,63.22,13.01,300.0,71.18,3
2024-01-04 14:10:00,Av. Gigantes,14,63.75,35.4,300.0,57.88,1
2024-01-04 14:20:00,Av. Gigantes,14,43.83,50.48,300.0,144.14,5
2024-01-04 14:30:00,Av. Gigantes,14,49.36,6.74,300.0,107.61,4
2024-01-04 14:40:00,Av. Gigantes,14,45.04,27.15,300.0,127.89,0
2024-01-04 14:50:00,Av. Gigantes,14,53.83,34.32,300.0,106.24,6
2024-01-04 15:00:00,Av. Gigantes,15,38.57,28.33,300.0,146.37,7
2024-01-04 15:10:00,Av. Gigantes,15,71.04,63.7,452.52,50.31,2
2024-01-04 15:20:00,Av. Gigantes,15,53.91,30.18,300.0,95.71,1
2024-01-04 15:30:00,Av. Gigantes,15,42.9,24.58,300.0,143.91,11
2024-01-04 15:40:00,Av. Gigantes,15,48.68,41.27,300.0,92.26,2
2024-01-04 15:50:00,Av. Gigantes,15,50.17,17.57,300.0,99.5,2
2024-01-04 16:00:00,Av. Gigantes,16,56.64,43.34,300.0,68.58,3
2024-01-04 16:10:00,Av. Gigantes,16,50.83,51.47,300.0,93.63,5
2024-01-04 16:20:00,Av. Gigantes,16,55.37,64.82,358.89,111.55,3
2024-01-04 16:30:00,Av. Gigantes,16,48.71,32.94,300.0,103.21,2
2024-01-04 16:40:00,Av. Gigantes,16,34.58,39.1,300.0,156.5,4
2024-01-04 16:50:00,Av. Gigantes,16,62.26,58.5,364.19,58.39,2
2024-01-04 17:00:00,Av. Gigantes,17,80.0,27.25,300.0,0.0,0
2024-01-04 17:10:00,Av. Gigantes,17,80.0,22.54,300.0,0.0,0
2024-01-04 17:20:00,Av. Gigantes,17,57.87,20.43,300.0,75.05,2
2024-01-04 17:30:00,Av. Gigantes,17,74.6,23.0,300.0,22.15,0
2024-01-04 17:40:00,Av. Gigantes,17,78.09,11.0,300.0,0.0,0
2024-01-04 17:50:00,Av. Gigantes,17,80.0,19.92,300.0,0.0,0
2024-01-04 18:00:00,Av. Gigantes,18,77.61,32.29,300.0,17.8,1
2024-01-04 18:10:00,Av. Gigantes,18,80.0,13.12,300.0,12.69,2
2024-01-04 18:20:00,Av. Gigantes,18,55.61,29.31,300.0,73.25,2
2024-01-04 18:30:00,Av. Gigantes,18,54.77,37.42,300.0,97.49,4
2024-01-04 18:40:00,Av. Gigantes,18,73.02,33.24,300.0,38.59,1
2024-01-04 18:50:00,Av. Gigantes,18,74.48,45.06,335.59,29.82,0
2024-01-04 19:00:00,Av. Gigantes,19,41.42,36.22,300.0,150.53,2
2024-01-04 19:10:00,Av. Gigantes,19,54.41,46.83,300.0,114.17,5
2024-01-04 19:20:00,Av. Gigantes,19,56.37,42.54,300.0,89.8,4
2024-01-04 19:30:00,Av. Gigantes,19,57.2,54.06,309.23,83.45,7
2024-01-04 19:40:00,Av. Gigantes,19,49.93,58.46,300.0,117.59,5
2024-01-04 19:50:00,Av. Gigantes,19,43.42,28.94,300.0,151.55,5
2024-01-04 20:00:00,Av. Gigantes,20,40.97,44.6,300.0,149.8,5
2024-01-04 20:10:00,Av. Gigantes,20,50.1,55.69,300.0,131.01,3
2024-01-04 20:20:00,Av. Gigantes,20,46.77,21.8,300.0,121.65,4
2024-01-04 20:30:00,Av. Gigantes,20,59.09,37.21,300.0,67.29,2
2024-01-04 20:40:00,Av. Gigantes,20,52.35,46.0,300.0,102.22,3
2024-01-04 20:50:00,Av. Gigantes,20,40.55,51.72,300.0,159.36,5
2024-01-04 21:00:00,Av. Gigantes,21,49.79,52.52,300.0,118.52,5
2024-01-04 21:10:00,Av. Gigantes,21,46.48,48.32,300.0,115.03,2
2024-01-04 21:20:00,Av. Gigantes,21,50.02,36.78,300.0,99.86,3
2024-01-04 21:30:00,Av. Gigantes,21,49.55,40.95,300.0,116.59,1
2024-01-04 21:40:00,Av. Gigantes,21,34.36,43.37,300.0,160.74,5
2024-01-04 21:50:00,Av. Gigantes,21,41.88,42.83,300.0,152.36,6
2024-01-04 22:00:00,Av. Gigantes,22,51.74,47.95,300.0,107.32,4
2024-01-04 22:10:00,Av. Gigantes,22,44.56,50.56,300.0,129.21,5
2024-01-04 22:20:00,Av. Gigantes,22,55.44,26.51,300.0,85.97,4
2024-01-04 22:30:00,Av. Gigantes,22,33.47,42.71,300.0,179.64,7
2024-01-04 22:40:00,Av. Gigantes,22,49.2,43.45,300.0,123.74,6
2024-01-04 22:50:00,Av. Gigantes,22,69.65,25.03,300.0,44.49,2
2024-01-04 23:00:00,Av. Gigantes,23,50.83,36.58,300.0,114.44,8
2024-01-04 23:10:00,Av. Gigantes,23,51.72,38.11,300.0,109.33,2
2024-01-04 23:20:00,Av. Gigantes,23,46.9,52.79,300.0,139.41,4
2024-01-04 23:30:00,Av. Gigantes,23,61.09,55.71,340.34,70.33,2
2024-01-04 23:40:00,Av. Gigantes,23,47.56,62.85,300.0,118.5,3
2024-01-04 23:50:00,Av. Gigantes,23,44.58,53.86,300.0,145.81,7
2024-01-04 00:00:00,Av. López Mateos,0,55.07,43.66,300.0,91.18,7
2024-01-04 00:10:00,Av. López Mateos,0,35.18,63.87,300.0,163.61,4
2024-01-04 00:20:00,Av. López Mateos,0,34.55,6.11,300.0,172.4,5
2024-01-04 00:30:00,Av. López Mateos,0,63.13,38.16,300.0,55.09,2
2024-01-04 00:40:00,Av. López Mateos,0,37.51,53.75,300.0,147.79,5
2024-01-04 00:50:00,Av. López Mateos,0,37.5,45.02,300.0,174.03,8
2024-01-04 01:00:00,Av. López Mateos,1,44.26,40.14,300.0,141.28,9
2024-01-04 01:10:00,Av. López Mateos,1,64.93,67.85,440.52,56.85,1
2024-01-04 01:20:00,Av. López Mateos,1,34.06,40.45,300.0,160.14,4
2024-01-04 01:30:00,Av. López Mateos,1,58.64,73.66,431.92,80.85,2
2024-01-04 01:40:00,Av. López Mateos,1,52.85,44.83,300.0,90.06,2
2024-01-04 01:50:00,Av. López Mateos,1,33.24,38.19,300.0,165.15,2
2024-01-04 02:00:00,Av. López Mateos,2,42.45,68.45,300.0,140.37,4
2024-01-04 02:10:00,Av. López Mateos,2,42.94,29.32,300.0,135.48,9
2024-01-04 02:20:00,Av. López Mateos,2,52.01,39.02,300.0,97.79,4
2024-01-04 02:30:00,Av. López Mateos,2,59.25,56.45,334.47,84.69,3
2024-01-04 02:40:00,Av. López Mateos,2,58.88,37.59,300.0,65.37,1
2024-01-04 02:50:00,Av. López Mateos,2,47.92,45.51,300.0,123.09,6
2024-01-04 03:00:00,Av. López Mateos,3,59.89,53.55,320.75,85.55,2
2024-01-04 03:10:00,Av. López Mateos,3,29.17,43.92,300.0,175.71,4
2024-01-04 03:20:00,Av. López Mateos,3,46.0,36.37,300.0,141.38,6
2024-01-04 03:30:00,Av. López Mateos,3,32.36,28.78,300.0,174.46,5
2024-01-04 03:40:00,Av. López Mateos,3,37.51,43.1,300.0,152.53,7
2024-01-04 03:50:00,Av. López Mateos,3,52.91,41.96,300.0,102.45,6
2024-01-04 04:00:00,Av. López Mateos,4,63.53,51.38,326.42,59.67,0
2024-01-04 04:10:00,Av. López Mateos,4,50.16,6.41,300.0,127.35,7
2024-01-04 04:20:00,Av. López Mateos,4,57.92,54.92,318.11,75.81,1
2024-01-04 04:30:00,Av. López Mateos,4,46.99,24.52,300.0,114.89,10
2024-01-04 04:40:00,Av. López Mateos,4,50.8,61.02,310.0,115.16,4
2024-01-04 04:50:00,Av. López Mateos,4,52.53,21.6,300.0,101.16,2
2024-01-04 05:00:00,Av. López Mateos,5,46.0,71.8,330.31,127.74,5
2024-01-04 05:10:00,Av. López Mateos,5,38.38,42.35,300.0,161.81,7
2024-01-04 05:20:00,Av. López Mateos,5,55.59,24.19,300.0,94.77,4
2024-01-04 05:30:00,Av. López Mateos,5,59.46,60.95,362.37,56.26,1
2024-01-04 05:40:00,Av. López Mateos,5,57.97,16.91,300.0,94.89,2
2024-01-04 05:50:00,Av. López Mateos,5,43.63,27.81,300.0,157.56,3
2024-01-04 06:00:00,Av. López Mateos,6,65.56,44.15,300.0,66.49,1
